activity_id,deal_id,user_id,activity_type,kpi_name,is_done,activity_at
533053,814052,1107,follow_up,Follow Up Call,f,2024-03-27 11:09:31
533154,235070,196,sc_2,Sales Call 2,t,2024-05-28 10:43:21
533222,530391,792,after_close_call,After Close Call,t,2024-06-21 04:36:56
533275,566872,284,meeting,Sales Call 1,t,2024-05-23 20:21:05
533405,711830,1209,after_close_call,After Close Call,t,2024-06-20 02:36:00
533575,545486,642,sc_2,Sales Call 2,t,2024-06-11 08:21:17
533595,168073,195,after_close_call,After Close Call,t,2024-03-04 02:22:25
533624,987879,86,follow_up,Follow Up Call,t,2024-07-29 11:28:20
533950,141660,1156,after_close_call,After Close Call,f,2024-07-16 06:39:28
534208,668347,936,sc_2,Sales Call 2,t,2024-03-07 06:53:01
534231,918441,1305,after_close_call,After Close Call,f,2024-01-30 01:44:01
534433,481337,471,sc_2,Sales Call 2,t,2024-04-13 01:56:00
535201,154269,1085,follow_up,Follow Up Call,t,2024-08-31 00:04:32
535274,989910,1593,after_close_call,After Close Call,t,2024-01-22 18:51:23
535464,679582,430,follow_up,Follow Up Call,f,2024-01-14 17:37:48
535531,115052,972,after_close_call,After Close Call,f,2024-02-15 02:06:29
535684,681617,14,after_close_call,After Close Call,t,2024-01-02 18:24:59
535762,394724,192,after_close_call,After Close Call,f,2024-08-01 10:00:53
535888,237390,757,after_close_call,After Close Call,f,2024-03-26 19:46:02
535893,485388,639,follow_up,Follow Up Call,f,2024-04-15 20:17:38
536096,699348,665,follow_up,Follow Up Call,t,2024-05-28 14:26:29
536180,924336,405,sc_2,Sales Call 2,t,2024-05-11 04:52:35
536342,254026,453,meeting,Sales Call 1,f,2024-06-18 05:25:06
537053,827100,1102,after_close_call,After Close Call,f,2024-04-27 12:59:11
537415,292201,485,sc_2,Sales Call 2,f,2024-08-17 16:31:55
537505,458074,1689,follow_up,Follow Up Call,f,2024-07-05 02:49:46
537601,364961,1583,follow_up,Follow Up Call,t,2024-04-04 14:30:45
537721,341086,1629,after_close_call,After Close Call,t,2024-03-14 22:49:50
537744,703759,1648,meeting,Sales Call 1,t,2024-01-26 06:38:51
537941,753614,7,meeting,Sales Call 1,f,2024-06-15 07:32:06
538249,647714,865,sc_2,Sales Call 2,f,2024-08-08 09:59:47
538918,104563,1306,follow_up,Follow Up Call,f,2024-01-14 23:53:33
539072,345912,406,after_close_call,After Close Call,t,2024-03-25 11:55:04
539334,212413,648,after_close_call,After Close Call,t,2024-08-14 13:11:37
539483,562865,415,sc_2,Sales Call 2,f,2024-01-05 05:41:22
539499,804128,727,follow_up,Follow Up Call,f,2024-03-27 09:41:15
539573,449913,918,meeting,Sales Call 1,t,2024-01-26 11:42:28
539605,385378,965,meeting,Sales Call 1,f,2024-08-09 10:11:48
539699,832792,872,sc_2,Sales Call 2,f,2024-01-27 07:15:56
539710,122660,114,sc_2,Sales Call 2,f,2024-01-15 07:22:48
539730,462996,813,follow_up,Follow Up Call,f,2024-01-01 02:54:13
539825,654111,1506,after_close_call,After Close Call,f,2024-04-19 09:41:33
540044,215200,1236,after_close_call,After Close Call,t,2024-03-11 22:38:44
540053,169080,111,after_close_call,After Close Call,f,2024-01-23 20:49:06
540093,566479,1115,follow_up,Follow Up Call,f,2024-09-07 03:04:32
540427,594880,696,after_close_call,After Close Call,t,2024-03-11 09:09:19
540643,530596,1138,after_close_call,After Close Call,f,2024-02-07 20:35:05
541003,194831,1041,follow_up,Follow Up Call,t,2024-01-20 11:56:07
541226,514881,517,sc_2,Sales Call 2,f,2024-02-28 09:19:27
541732,346996,358,sc_2,Sales Call 2,t,2024-02-05 02:27:17
541974,694777,71,follow_up,Follow Up Call,t,2024-02-28 06:05:29
542426,285482,1008,after_close_call,After Close Call,f,2024-02-01 15:52:53
542490,943067,276,follow_up,Follow Up Call,t,2024-03-08 20:29:59
542533,789029,886,after_close_call,After Close Call,f,2024-04-14 00:28:38
542826,426956,1431,meeting,Sales Call 1,t,2024-07-14 21:49:48
542937,964479,777,sc_2,Sales Call 2,f,2024-06-28 14:44:30
542998,794056,438,sc_2,Sales Call 2,t,2024-01-20 00:56:58
543012,886950,1162,meeting,Sales Call 1,t,2024-01-14 01:17:03
543254,266210,1269,after_close_call,After Close Call,f,2024-07-26 15:18:52
543461,996143,678,sc_2,Sales Call 2,f,2024-06-18 04:22:38
543601,832254,896,after_close_call,After Close Call,f,2024-06-26 19:38:05
544230,884194,16,after_close_call,After Close Call,t,2024-01-09 15:49:48
544264,730029,1441,meeting,Sales Call 1,f,2024-03-26 14:25:19
544699,116549,1700,after_close_call,After Close Call,t,2024-07-03 10:58:11
545052,604443,1313,meeting,Sales Call 1,t,2024-02-07 05:20:52
545128,793787,1138,after_close_call,After Close Call,t,2024-02-18 11:43:53
545435,678115,1695,follow_up,Follow Up Call,t,2024-08-30 09:46:55
545452,367299,1616,sc_2,Sales Call 2,t,2024-08-24 03:14:53
545704,687115,281,meeting,Sales Call 1,f,2024-08-10 23:20:39
545762,783607,396,sc_2,Sales Call 2,t,2024-04-17 14:13:32
545783,232006,709,follow_up,Follow Up Call,t,2024-03-30 01:17:16
545894,916680,862,sc_2,Sales Call 2,t,2024-03-28 02:24:07
545957,783117,326,follow_up,Follow Up Call,f,2024-03-21 19:36:49
545965,826387,1267,sc_2,Sales Call 2,f,2024-08-08 12:00:32
546021,683660,1516,follow_up,Follow Up Call,f,2024-04-01 22:03:26
546031,498566,1442,meeting,Sales Call 1,t,2024-06-26 18:04:39
546038,337518,889,after_close_call,After Close Call,f,2024-07-30 21:23:12
546072,125174,490,after_close_call,After Close Call,t,2024-04-13 09:51:52
546531,927171,756,after_close_call,After Close Call,t,2024-06-23 10:27:22
546543,441991,150,after_close_call,After Close Call,t,2024-02-01 13:49:46
546600,911938,1054,meeting,Sales Call 1,f,2024-05-04 18:13:31
546630,867263,441,meeting,Sales Call 1,t,2024-06-27 18:34:11
546723,358585,1504,follow_up,Follow Up Call,f,2024-01-31 15:54:34
546812,454595,751,meeting,Sales Call 1,f,2024-07-31 08:36:31
547090,551812,618,follow_up,Follow Up Call,t,2024-01-30 06:08:03
547178,167287,422,sc_2,Sales Call 2,f,2024-01-26 16:27:48
547265,992760,1122,meeting,Sales Call 1,t,2024-07-25 09:34:32
547319,527474,843,after_close_call,After Close Call,t,2024-08-18 16:42:00
547380,519402,650,follow_up,Follow Up Call,t,2024-06-26 05:27:01
547571,312474,1668,meeting,Sales Call 1,t,2024-08-02 07:55:21
547596,297962,1474,sc_2,Sales Call 2,t,2024-05-15 12:42:05
547610,716335,1396,meeting,Sales Call 1,t,2024-07-06 10:46:34
547721,858121,791,follow_up,Follow Up Call,t,2024-04-06 22:34:49
548338,257696,63,follow_up,Follow Up Call,f,2024-07-02 08:35:32
548376,471909,559,after_close_call,After Close Call,f,2024-01-06 01:34:01
548731,700776,37,follow_up,Follow Up Call,t,2024-06-26 18:16:09
548795,114803,1454,after_close_call,After Close Call,f,2024-05-08 01:49:44
548847,201817,1684,meeting,Sales Call 1,f,2024-01-07 03:30:44
549040,533357,419,sc_2,Sales Call 2,f,2024-01-17 18:48:34
549379,651946,458,sc_2,Sales Call 2,f,2024-07-20 11:52:31
549504,603554,1761,follow_up,Follow Up Call,t,2024-07-09 10:42:35
549995,521083,1506,meeting,Sales Call 1,f,2024-03-11 11:38:47
550252,284937,954,follow_up,Follow Up Call,f,2024-09-06 12:30:18
550339,390666,667,sc_2,Sales Call 2,f,2024-01-01 13:42:01
550351,169049,1451,after_close_call,After Close Call,f,2024-03-30 01:06:00
550677,366438,333,follow_up,Follow Up Call,t,2024-02-28 22:31:04
551119,806236,36,after_close_call,After Close Call,t,2024-01-11 10:37:02
551300,553945,676,after_close_call,After Close Call,t,2024-04-02 05:25:32
552079,787267,64,follow_up,Follow Up Call,f,2024-07-12 09:18:24
552101,540720,170,after_close_call,After Close Call,t,2024-08-11 09:37:45
552108,224729,986,sc_2,Sales Call 2,f,2024-06-23 15:28:39
552235,573388,1217,sc_2,Sales Call 2,f,2024-01-01 04:06:22
552374,195627,36,follow_up,Follow Up Call,t,2024-03-06 23:22:47
552537,741156,322,after_close_call,After Close Call,t,2024-04-11 07:03:29
553018,150183,1658,meeting,Sales Call 1,t,2024-01-11 18:39:27
553082,476444,1278,sc_2,Sales Call 2,f,2024-03-03 09:43:40
553129,676803,406,follow_up,Follow Up Call,t,2024-03-27 23:25:22
553331,661838,821,meeting,Sales Call 1,t,2024-02-18 23:51:24
553571,179532,1144,after_close_call,After Close Call,t,2024-08-13 20:40:00
553741,421779,256,after_close_call,After Close Call,t,2024-04-01 10:31:20
553781,679977,26,sc_2,Sales Call 2,t,2024-07-26 14:15:43
554372,454481,661,sc_2,Sales Call 2,t,2024-06-07 14:38:49
554401,283903,882,sc_2,Sales Call 2,t,2024-07-07 03:12:19
554515,950300,231,meeting,Sales Call 1,t,2024-03-26 11:22:46
554614,907726,1338,follow_up,Follow Up Call,f,2024-03-03 05:01:19
554634,833859,695,after_close_call,After Close Call,t,2024-09-11 23:28:03
554738,115289,471,meeting,Sales Call 1,f,2024-02-20 04:33:28
554951,433520,1524,sc_2,Sales Call 2,t,2024-02-28 20:05:49
555501,864148,1179,follow_up,Follow Up Call,t,2024-02-25 07:30:35
556057,250683,1400,follow_up,Follow Up Call,f,2024-07-29 00:23:34
556141,971484,497,follow_up,Follow Up Call,t,2024-08-22 13:14:53
556285,260301,421,sc_2,Sales Call 2,t,2024-09-04 04:27:12
556549,690108,618,sc_2,Sales Call 2,t,2024-04-18 13:16:44
556614,581442,1327,follow_up,Follow Up Call,t,2024-05-22 14:56:51
556799,852140,926,after_close_call,After Close Call,t,2024-01-12 17:04:02
556851,606198,298,after_close_call,After Close Call,t,2024-08-05 01:18:23
557148,741146,1332,meeting,Sales Call 1,f,2024-03-06 19:51:09
557218,190285,1191,sc_2,Sales Call 2,f,2024-02-28 12:23:17
557337,423528,404,after_close_call,After Close Call,f,2024-05-21 21:40:01
557522,225261,149,sc_2,Sales Call 2,f,2024-07-10 07:08:51
557673,549661,396,sc_2,Sales Call 2,f,2024-01-30 21:02:58
558094,502374,1450,follow_up,Follow Up Call,t,2024-03-03 00:19:02
558179,544504,664,meeting,Sales Call 1,f,2024-01-13 21:58:47
558228,586409,1242,follow_up,Follow Up Call,f,2024-04-21 20:00:13
558424,310328,55,after_close_call,After Close Call,f,2024-02-17 08:01:28
558888,777237,298,follow_up,Follow Up Call,t,2024-05-03 16:02:25
558899,810455,1047,meeting,Sales Call 1,t,2024-04-30 19:44:09
559027,542119,717,meeting,Sales Call 1,f,2024-03-27 23:36:03
559732,927614,355,follow_up,Follow Up Call,f,2024-03-10 01:19:24
560061,684597,1441,follow_up,Follow Up Call,f,2024-04-04 09:24:26
560152,429828,1493,sc_2,Sales Call 2,f,2024-06-02 02:41:08
560167,542690,1097,sc_2,Sales Call 2,t,2024-02-03 14:11:39
560183,386751,1510,sc_2,Sales Call 2,f,2024-02-13 02:02:58
560748,220900,1200,after_close_call,After Close Call,t,2024-06-27 04:32:26
561338,767913,811,after_close_call,After Close Call,t,2024-05-09 02:55:55
561427,392831,987,after_close_call,After Close Call,t,2024-04-27 13:12:57
561875,147772,575,meeting,Sales Call 1,f,2024-06-19 06:32:57
561902,530798,649,sc_2,Sales Call 2,f,2024-07-03 17:37:21
562017,703659,53,follow_up,Follow Up Call,t,2024-04-24 08:52:40
562297,864101,94,sc_2,Sales Call 2,t,2024-02-10 06:11:53
562728,220833,635,after_close_call,After Close Call,f,2024-04-25 12:27:19
562768,682327,1461,follow_up,Follow Up Call,t,2024-09-11 09:28:23
562810,586009,535,after_close_call,After Close Call,t,2024-07-30 12:04:24
562889,419937,75,after_close_call,After Close Call,t,2024-04-30 04:50:15
562955,945345,881,meeting,Sales Call 1,t,2024-08-06 02:47:24
563169,692827,290,follow_up,Follow Up Call,t,2024-01-26 08:44:53
563452,390187,826,sc_2,Sales Call 2,t,2024-03-20 17:33:55
563636,209974,1191,follow_up,Follow Up Call,f,2024-08-04 10:22:20
563745,844316,600,meeting,Sales Call 1,f,2024-07-25 23:38:03
564031,987551,483,follow_up,Follow Up Call,t,2024-07-04 14:51:00
564195,239690,87,sc_2,Sales Call 2,t,2024-07-26 01:20:14
564371,654779,1065,after_close_call,After Close Call,f,2024-02-29 00:52:25
564608,486971,380,sc_2,Sales Call 2,f,2024-09-09 23:50:00
564875,483195,81,after_close_call,After Close Call,t,2024-03-20 01:20:56
564984,696215,1289,after_close_call,After Close Call,f,2024-07-31 12:35:59
565065,437357,1514,follow_up,Follow Up Call,t,2024-02-23 22:01:53
565496,222698,1707,follow_up,Follow Up Call,f,2024-09-01 09:01:19
565622,821281,1471,follow_up,Follow Up Call,f,2024-04-09 02:55:55
565702,760400,1787,meeting,Sales Call 1,t,2024-07-30 10:48:40
565742,180295,1558,sc_2,Sales Call 2,t,2024-01-25 07:31:17
565857,878188,498,after_close_call,After Close Call,t,2024-01-28 10:08:52
565952,268018,177,meeting,Sales Call 1,t,2024-08-14 20:41:10
566405,135050,311,sc_2,Sales Call 2,t,2024-03-03 11:19:25
566429,108433,581,after_close_call,After Close Call,f,2024-02-23 04:42:37
566700,272509,700,meeting,Sales Call 1,t,2024-03-11 11:49:33
567001,961842,1153,after_close_call,After Close Call,t,2024-07-19 07:54:00
567363,796169,250,meeting,Sales Call 1,f,2024-06-09 15:30:27
568063,224350,847,meeting,Sales Call 1,t,2024-04-23 18:59:13
568100,526538,453,after_close_call,After Close Call,f,2024-08-01 06:34:47
568469,704560,62,sc_2,Sales Call 2,t,2024-08-15 13:55:39
568877,721163,55,after_close_call,After Close Call,f,2024-08-15 14:09:03
568907,614660,1125,follow_up,Follow Up Call,f,2024-05-26 07:28:15
568922,155660,461,follow_up,Follow Up Call,t,2024-01-29 11:16:59
568929,997080,740,sc_2,Sales Call 2,f,2024-05-05 16:13:36
568989,686171,1045,after_close_call,After Close Call,f,2024-01-14 05:39:55
569035,304408,936,follow_up,Follow Up Call,t,2024-09-04 09:44:42
569136,903413,1315,sc_2,Sales Call 2,f,2024-01-18 14:41:36
569178,777224,285,follow_up,Follow Up Call,f,2024-05-01 00:34:14
569186,736173,1089,sc_2,Sales Call 2,f,2024-03-28 15:34:28
569273,770358,1535,follow_up,Follow Up Call,f,2024-08-10 22:43:22
569551,997728,950,sc_2,Sales Call 2,f,2024-07-20 16:09:29
569646,981171,748,after_close_call,After Close Call,t,2024-03-13 19:40:19
569856,795328,747,follow_up,Follow Up Call,f,2024-07-14 16:16:35
570073,373741,849,follow_up,Follow Up Call,f,2024-03-27 10:51:55
570220,761323,1064,after_close_call,After Close Call,t,2024-07-28 00:28:08
570619,512930,312,sc_2,Sales Call 2,t,2024-05-07 16:49:49
570906,113943,1771,meeting,Sales Call 1,t,2024-02-05 12:11:43
571048,889728,785,sc_2,Sales Call 2,f,2024-05-25 17:50:12
571092,528235,1107,meeting,Sales Call 1,t,2024-07-24 10:11:48
571282,522873,1379,after_close_call,After Close Call,t,2024-07-06 23:56:34
571352,648776,209,follow_up,Follow Up Call,t,2024-04-09 00:00:18
571789,780966,703,meeting,Sales Call 1,f,2024-06-16 12:02:50
572057,930906,195,follow_up,Follow Up Call,t,2024-08-25 01:08:45
572190,855916,779,follow_up,Follow Up Call,t,2024-06-12 07:14:19
572827,446564,1564,sc_2,Sales Call 2,t,2024-08-31 06:26:12
572916,716556,630,sc_2,Sales Call 2,t,2024-07-24 20:24:15
573282,374589,45,meeting,Sales Call 1,t,2024-08-13 20:37:13
574207,633553,1050,meeting,Sales Call 1,f,2024-03-19 19:13:38
574497,498333,639,follow_up,Follow Up Call,f,2024-09-13 08:08:40
574709,809674,843,after_close_call,After Close Call,f,2024-01-07 03:11:01
574716,810748,1007,follow_up,Follow Up Call,f,2024-02-27 21:47:01
574909,462820,401,after_close_call,After Close Call,f,2024-03-26 05:18:31
574937,540697,790,meeting,Sales Call 1,t,2024-05-08 23:57:00
575013,242545,121,after_close_call,After Close Call,f,2024-06-12 03:02:39
575033,334530,797,sc_2,Sales Call 2,f,2024-04-29 07:16:19
575237,832497,1060,meeting,Sales Call 1,f,2024-01-12 18:29:37
575320,418004,927,meeting,Sales Call 1,f,2024-03-12 23:42:05
575554,866800,380,follow_up,Follow Up Call,f,2024-02-10 01:49:59
575581,974727,205,after_close_call,After Close Call,f,2024-02-25 19:51:14
575626,992052,1186,follow_up,Follow Up Call,f,2024-05-13 18:12:11
575630,577320,396,after_close_call,After Close Call,t,2024-08-22 05:27:11
575717,274921,1143,sc_2,Sales Call 2,f,2024-07-04 00:24:55
575970,101684,1408,after_close_call,After Close Call,t,2024-04-08 10:54:32
576131,679026,628,follow_up,Follow Up Call,f,2024-05-28 15:44:09
576864,917402,771,follow_up,Follow Up Call,f,2024-02-09 10:14:01
577464,563433,1441,follow_up,Follow Up Call,t,2024-08-19 09:50:56
577847,653346,431,sc_2,Sales Call 2,t,2024-07-17 23:21:05
578291,503421,385,sc_2,Sales Call 2,t,2024-03-12 19:10:53
578342,226365,239,follow_up,Follow Up Call,t,2024-05-04 11:31:17
578375,763922,1661,follow_up,Follow Up Call,f,2024-09-02 17:52:43
578887,774318,59,follow_up,Follow Up Call,t,2024-02-21 08:59:37
579169,865196,1745,meeting,Sales Call 1,t,2024-05-10 00:41:22
579556,948271,1048,after_close_call,After Close Call,f,2024-07-04 08:02:00
579631,804431,683,follow_up,Follow Up Call,f,2024-07-28 21:29:25
579742,554248,830,sc_2,Sales Call 2,f,2024-05-31 13:18:03
579751,420935,1308,follow_up,Follow Up Call,t,2024-05-25 19:45:32
580140,977142,1732,sc_2,Sales Call 2,t,2024-06-23 20:26:28
580296,449295,906,follow_up,Follow Up Call,f,2024-06-22 05:30:25
580588,500826,11,meeting,Sales Call 1,t,2024-02-24 14:38:04
580851,945900,754,after_close_call,After Close Call,f,2024-08-24 04:45:24
580863,285008,238,sc_2,Sales Call 2,t,2024-04-26 03:07:51
580889,640838,574,follow_up,Follow Up Call,t,2024-06-18 10:45:10
580907,948375,1027,follow_up,Follow Up Call,t,2024-07-13 06:40:17
581486,979372,1630,meeting,Sales Call 1,t,2024-07-16 18:21:51
581531,419621,752,meeting,Sales Call 1,f,2024-05-04 18:24:29
581855,573344,1324,follow_up,Follow Up Call,f,2024-07-20 19:18:37
582278,201298,895,follow_up,Follow Up Call,f,2024-09-04 18:00:48
582319,421751,520,after_close_call,After Close Call,t,2024-04-19 09:05:06
582719,186073,274,sc_2,Sales Call 2,f,2024-09-01 12:53:23
582935,853974,816,after_close_call,After Close Call,f,2024-03-19 00:47:33
583317,860742,1233,follow_up,Follow Up Call,f,2024-03-16 07:55:23
583327,507637,139,meeting,Sales Call 1,t,2024-08-31 11:06:05
583346,427395,1072,meeting,Sales Call 1,t,2024-04-28 05:22:39
583489,416547,1414,after_close_call,After Close Call,t,2024-01-16 18:45:51
583500,259357,1314,meeting,Sales Call 1,f,2024-06-26 19:22:06
583586,286779,1522,meeting,Sales Call 1,t,2024-02-07 21:55:39
583589,913778,1774,meeting,Sales Call 1,t,2024-09-07 12:50:56
583703,342901,1405,after_close_call,After Close Call,f,2024-07-16 18:30:50
583791,709269,1369,meeting,Sales Call 1,f,2024-01-15 14:50:12
584696,583446,1065,after_close_call,After Close Call,f,2024-06-19 14:59:53
584723,445341,659,follow_up,Follow Up Call,f,2024-02-15 01:58:24
584765,275795,1162,meeting,Sales Call 1,t,2024-04-03 10:10:17
585079,692824,1510,after_close_call,After Close Call,f,2024-08-07 22:39:39
585193,199418,1200,after_close_call,After Close Call,t,2024-01-21 20:22:13
585516,467820,882,follow_up,Follow Up Call,f,2024-01-27 11:41:20
585590,191931,1090,meeting,Sales Call 1,t,2024-09-13 07:34:26
585607,120793,1694,sc_2,Sales Call 2,t,2024-01-28 08:07:35
585669,841747,522,follow_up,Follow Up Call,f,2024-02-04 04:05:20
585675,295805,960,follow_up,Follow Up Call,f,2024-04-21 02:59:56
585690,340221,119,follow_up,Follow Up Call,t,2024-07-28 02:10:50
586403,947830,1301,follow_up,Follow Up Call,t,2024-06-19 20:37:02
586808,574518,1662,sc_2,Sales Call 2,t,2024-03-15 13:41:46
586820,456947,162,meeting,Sales Call 1,t,2024-08-28 16:00:25
586850,125356,1675,sc_2,Sales Call 2,t,2024-03-27 22:06:07
586979,127993,1374,sc_2,Sales Call 2,f,2024-08-12 10:12:33
587077,811095,1100,after_close_call,After Close Call,f,2024-07-21 19:46:17
587784,509179,1456,after_close_call,After Close Call,f,2024-06-14 19:07:53
587788,790556,1296,after_close_call,After Close Call,t,2024-06-06 22:54:47
588013,163530,938,sc_2,Sales Call 2,f,2024-04-27 01:48:41
588267,387519,1593,after_close_call,After Close Call,t,2024-06-16 18:39:02
588323,960413,912,sc_2,Sales Call 2,f,2024-02-16 04:30:38
588358,605985,1595,sc_2,Sales Call 2,t,2024-06-21 02:09:08
588363,723232,1579,sc_2,Sales Call 2,t,2024-05-05 16:54:27
588735,465249,857,meeting,Sales Call 1,f,2024-03-03 21:05:23
589198,101877,498,follow_up,Follow Up Call,t,2024-01-01 17:42:16
589378,146389,243,meeting,Sales Call 1,f,2024-04-02 08:01:05
589471,186904,1311,meeting,Sales Call 1,t,2024-01-26 15:53:27
589599,397874,585,follow_up,Follow Up Call,t,2024-07-15 16:32:23
589624,364947,1224,sc_2,Sales Call 2,t,2024-04-14 17:38:06
589916,386978,1106,meeting,Sales Call 1,t,2024-07-07 09:53:30
590173,420484,870,sc_2,Sales Call 2,t,2024-07-19 20:32:44
590393,355479,1161,after_close_call,After Close Call,t,2024-06-04 08:39:57
590541,455212,69,after_close_call,After Close Call,f,2024-01-18 16:31:43
590548,467762,1119,sc_2,Sales Call 2,t,2024-04-16 18:09:52
590550,317742,51,meeting,Sales Call 1,f,2024-03-06 07:24:06
590800,664157,989,follow_up,Follow Up Call,f,2024-05-06 06:36:06
591109,948067,792,after_close_call,After Close Call,t,2024-08-30 06:02:54
591133,633786,1211,sc_2,Sales Call 2,f,2024-05-18 18:46:58
591139,201633,1147,meeting,Sales Call 1,t,2024-07-08 20:25:44
591178,874863,904,meeting,Sales Call 1,t,2024-08-26 07:19:32
591333,378937,1028,follow_up,Follow Up Call,f,2024-08-27 22:45:42
591367,655752,222,after_close_call,After Close Call,f,2024-08-02 05:17:20
591478,280827,656,after_close_call,After Close Call,f,2024-07-13 15:13:08
591501,738872,47,sc_2,Sales Call 2,f,2024-02-06 23:17:28
591743,977359,1674,after_close_call,After Close Call,t,2024-07-09 06:32:41
591860,507596,804,follow_up,Follow Up Call,t,2024-07-14 15:20:06
592066,888903,1420,sc_2,Sales Call 2,f,2024-09-08 22:46:43
592334,622446,284,meeting,Sales Call 1,f,2024-08-31 13:23:26
592431,984965,538,sc_2,Sales Call 2,t,2024-04-19 21:33:54
593175,282517,1372,sc_2,Sales Call 2,f,2024-05-29 05:27:23
593243,362006,1200,sc_2,Sales Call 2,f,2024-08-30 03:52:14
593356,395470,38,meeting,Sales Call 1,f,2024-06-29 08:13:09
593472,365410,1081,sc_2,Sales Call 2,t,2024-05-23 00:40:12
593535,544008,192,after_close_call,After Close Call,f,2024-08-16 15:01:13
593538,848128,1231,follow_up,Follow Up Call,f,2024-07-31 09:17:32
593826,261384,46,follow_up,Follow Up Call,t,2024-05-07 17:24:51
593881,494024,1081,after_close_call,After Close Call,f,2024-02-25 13:29:07
593953,657898,1730,after_close_call,After Close Call,t,2024-07-14 13:57:37
594210,271459,1707,sc_2,Sales Call 2,f,2024-01-27 16:17:47
594379,118765,394,after_close_call,After Close Call,t,2024-03-13 10:02:19
594441,297125,179,follow_up,Follow Up Call,f,2024-07-06 17:46:07
594521,541031,1459,sc_2,Sales Call 2,t,2024-03-19 03:50:23
594591,226797,60,meeting,Sales Call 1,f,2024-09-10 17:40:14
594737,462509,1620,meeting,Sales Call 1,f,2024-02-15 21:10:31
594769,307438,1731,after_close_call,After Close Call,t,2024-09-04 14:48:03
594973,319863,1337,after_close_call,After Close Call,f,2024-07-15 21:57:21
595323,108604,272,after_close_call,After Close Call,f,2024-06-02 09:00:10
596058,233166,1452,sc_2,Sales Call 2,f,2024-04-30 10:03:26
596075,875824,1528,follow_up,Follow Up Call,f,2024-03-24 18:55:28
596083,281636,28,follow_up,Follow Up Call,f,2024-02-04 06:51:01
596352,793413,1536,meeting,Sales Call 1,t,2024-06-20 01:05:36
596439,863301,971,meeting,Sales Call 1,f,2024-08-07 14:55:40
596569,479348,1622,sc_2,Sales Call 2,t,2024-02-22 05:56:56
596672,296289,360,after_close_call,After Close Call,t,2024-08-04 10:54:19
596694,952926,76,after_close_call,After Close Call,t,2024-04-16 17:05:56
596696,239411,486,after_close_call,After Close Call,f,2024-02-12 04:03:14
596914,298133,1208,meeting,Sales Call 1,t,2024-06-08 19:13:25
597268,600469,894,meeting,Sales Call 1,t,2024-07-10 19:05:28
597937,604665,1360,after_close_call,After Close Call,f,2024-05-26 10:33:03
597986,326278,1086,after_close_call,After Close Call,f,2024-03-27 18:40:59
598562,894728,1645,follow_up,Follow Up Call,t,2024-07-11 08:05:58
599029,326781,1549,meeting,Sales Call 1,t,2024-07-25 15:36:04
599314,352521,940,sc_2,Sales Call 2,t,2024-03-09 09:48:38
599377,784900,566,sc_2,Sales Call 2,f,2024-07-18 21:10:26
599443,121977,150,after_close_call,After Close Call,f,2024-01-24 15:40:20
599972,533135,1513,meeting,Sales Call 1,t,2024-04-03 05:44:20
599999,846079,379,meeting,Sales Call 1,f,2024-07-23 00:34:24
600046,771958,1456,follow_up,Follow Up Call,t,2024-07-12 07:32:04
600127,617868,1468,sc_2,Sales Call 2,t,2024-09-13 18:59:13
600275,928024,200,after_close_call,After Close Call,f,2024-04-05 19:23:30
601178,549173,435,sc_2,Sales Call 2,f,2024-01-30 15:24:31
601326,460155,346,follow_up,Follow Up Call,f,2024-09-02 11:45:58
601378,693783,16,sc_2,Sales Call 2,f,2024-05-12 07:46:18
601739,625165,1007,sc_2,Sales Call 2,t,2024-05-21 05:03:43
602378,289723,148,after_close_call,After Close Call,t,2024-02-06 08:05:24
602869,551197,446,after_close_call,After Close Call,t,2024-05-22 08:45:30
602934,315675,131,follow_up,Follow Up Call,f,2024-04-06 16:01:11
603091,684080,1295,after_close_call,After Close Call,t,2024-07-30 04:48:44
603096,769985,899,follow_up,Follow Up Call,t,2024-07-08 07:17:09
603227,935072,1089,sc_2,Sales Call 2,f,2024-09-04 05:43:04
603254,711963,1663,sc_2,Sales Call 2,t,2024-08-31 09:52:03
603467,220555,238,sc_2,Sales Call 2,f,2024-04-15 07:44:56
603800,888222,490,after_close_call,After Close Call,f,2024-02-21 14:24:59
603930,744041,730,meeting,Sales Call 1,f,2024-02-07 06:59:26
604362,766062,902,sc_2,Sales Call 2,t,2024-07-31 07:16:30
604591,999301,191,meeting,Sales Call 1,f,2024-03-12 17:17:32
604618,123380,890,follow_up,Follow Up Call,f,2024-08-25 16:13:42
604697,621570,1615,after_close_call,After Close Call,t,2024-05-22 06:54:45
605031,959323,865,follow_up,Follow Up Call,f,2024-02-18 03:03:41
605235,656857,1692,sc_2,Sales Call 2,t,2024-09-11 17:26:07
605557,308393,1629,after_close_call,After Close Call,f,2024-04-27 20:32:16
605664,848454,224,meeting,Sales Call 1,t,2024-06-07 07:56:12
605799,959141,129,follow_up,Follow Up Call,t,2024-07-29 20:26:35
605951,292059,1473,after_close_call,After Close Call,t,2024-01-10 13:28:09
606004,438403,1573,meeting,Sales Call 1,f,2024-03-23 20:49:39
606488,631482,1134,meeting,Sales Call 1,f,2024-05-07 10:24:28
606510,585495,668,sc_2,Sales Call 2,t,2024-08-08 04:42:23
606514,366409,411,follow_up,Follow Up Call,t,2024-08-27 11:04:28
